,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Rank,Release Date,Movie Title,Production Budget ($),Worldwide Gross ($),Domestic Gross ($)
4018,4018,4018,4375,3648,2605,5/11/2010,127 Hours,18000000,60217171,18335230
4019,4019,4019,4376,5053,2578,11/9/2015,The Perfect Guy,18000000,60264805,57017904
4020,4020,4020,4377,1245,697,5/11/1999,The Insider,68000000,60265197,28965197
4021,4021,4021,4378,1752,671,1/11/2002,I Spy,70000000,60279822,33561137
4022,4022,4022,4379,4338,1099,2/14/2013,Beautiful Creatures,50000000,60282876,19452138
4023,4023,4023,4380,3701,1536,8/10/2010,Secretariat,35000000,60376247,59699513
4024,4024,4024,4381,1225,3048,3/31/1999,Ten Things I Hate About You,13000000,60414025,38177966
4025,4025,4025,4382,2500,1263,9/16/2005,Lord of War,42000000,60437727,24149632
4026,4026,4026,4383,1373,528,1/1/2000,Fantasia 2000 (IMAX),80000000,60507228,60507228
4027,4027,4027,4384,4366,1810,4/10/2013,Runner Runner,30000000,60512680,19316646
4028,4028,4028,4385,957,1940,3/10/1997,Kiss the Girls,27000000,60527873,60527873
4029,4029,4029,4386,4322,3975,1/11/2013,Dallas Buyers Club,5000000,60611845,27298285
4030,4030,4030,4387,4294,566,12/31/2012,Astérix et Obélix: Au service de Sa Majesté ,77600000,60680125,0
4031,4031,4031,4388,1944,2055,12/20/2002,The Wild Thornberrys Movie,25000000,60694737,40108697
4032,4032,4032,4389,2718,1804,7/21/2006,My Super Ex-Girlfriend,30000000,60772856,22530295
4033,4033,4033,4390,1691,1901,9/28/2001,Zoolander,28000000,60780981,45172250
4034,4034,4034,4391,3578,2333,2/4/2010,Why Did I Get Married Too?,20000000,60831067,60095852
4035,4035,4035,4392,2786,1396,10/20/2006,Marie Antoinette,40000000,60862471,15962471
4036,4036,4036,4393,3051,2665,12/31/2007,Taxi 4,17500000,60865364,0
4037,4037,4037,4394,2636,5070,3/24/2006,Lonesome Jim,500000,602789,154187
4038,4038,4038,4395,1216,5322,2/26/1999,20 Dates,66000,602920,541636
4039,4039,4039,4396,5325,2301,2/24/2017,Bitter Harvest,21000000,606162,557241
4040,4040,4040,4397,2454,209,6/29/2005,War of the Worlds,132000000,606836535,234280354
4041,4041,4041,4398,4271,258,11/21/2012,Life of Pi,120000000,607987022,124987022
4042,4042,4042,4399,1430,4773,5/5/2000,The Basket,1300000,609042,609042
4043,4043,4043,4400,4173,668,6/15/2012,Rock of Ages,70000000,61031932,38518613
4044,4044,4044,4401,5008,1610,9/30/2015,The Walk,35000000,61173364,10137502
4045,4045,4045,4402,577,1974,10/8/1990,Flatliners,26000000,61308153,61308153
4046,4046,4046,4403,363,2808,7/29/1983,National Lampoon’s Vacation,15000000,61400000,61400000
4047,4047,4047,4404,3832,1786,1/7/2011,Larry Crowne,30000000,61449135,35608245
4048,4048,4048,4405,2303,1201,10/9/2004,Cellular,45000000,61475984,32003620
4049,4049,4049,4406,2508,1678,9/23/2005,A History of Violence,32000000,61477797,31493782
4050,4050,4050,4407,4146,1796,4/27/2012,The Five-Year Engagement,30000000,61623819,28700285
4051,4051,4051,4408,5219,2354,7/27/2016,Nerve,20000000,61680792,38583626
4052,4052,4052,4409,5309,251,1/13/2017,Monster Trucks,125000000,61681268,33370166
4053,4053,4053,4410,1292,252,8/27/1999,The 13th Warrior,125000000,61698899,32698899
4054,4054,4054,4411,3902,1600,5/27/2011,The Tree of Life,35000000,61721826,13305665
4055,4055,4055,4412,4874,2821,4/12/2015,Krampus,15000000,61788393,42725475
4056,4056,4056,4413,4400,2936,6/9/2013,Winnie Mandela,15000000,61847,61847
4057,4057,4057,4414,1036,1451,12/19/1997,Mouse Hunt,38000000,61894591,61894591
4058,4058,4058,4415,2269,1743,8/10/2004,Friday Night Lights,30000000,61950770,61255921
4059,4059,4059,4416,3499,4978,11/8/2009,London to Brighton,825000,610776,0
4060,4060,4060,4417,2219,390,5/11/2004,The Incredibles,92000000,614726752,261441092
4061,4061,4061,4418,5329,229,3/3/2017,Logan,127000000,615577068,226277068
4062,4062,4062,4419,3183,988,7/18/2008,Mamma Mia!,52000000,615748877,144130063
4063,4063,4063,4420,4612,174,6/13/2014,How to Train Your Dragon 2,145000000,616102924,177002924
4064,4064,4064,4421,1251,5143,5/21/1999,Trekkies,375000,617172,617172
4065,4065,4065,4422,971,576,5/22/1997,The Lost World: Jurassic Park,75000000,618638999,229086679
4066,4066,4066,4423,2733,1648,8/18/2006,Snakes on a Plane,33000000,62020814,34020814
4067,4067,4067,4424,1413,1241,4/14/2000,28 Days,43000000,62063972,37035515
4068,4068,4068,4425,4873,3252,4/11/2015,Brooklyn,11000000,62076141,38322743
4069,4069,4069,4426,1662,901,8/17/2001,Captain Corelli's Mandolin,57000000,62097495,25528495
4070,4070,4070,4427,4675,1913,9/19/2014,A Walk Among the Tombstones,28000000,62108587,26017685
4071,4071,4071,4428,2247,631,6/25/2004,Two Brothers,72000000,62176754,19176754
4072,4072,4072,4429,3519,1068,11/25/2009,Ninja Assassin,50000000,62209892,38122883
4073,4073,4073,4430,2901,1382,5/4/2007,The Reaping,40000000,62226214,25126214
4074,4074,4074,4431,4336,5199,2/8/2013,The Canyons,250000,62375,59671
4075,4075,4075,4432,1728,2825,12/14/2001,Not Another Teen Movie,15000000,62401343,37882551
4076,4076,4076,4433,1780,1759,3/7/2002,Like Mike,30000000,62432423,51432423
4077,4077,4077,4434,1524,3036,11/2/2000,Snow Day,13000000,62452927,60008303
4078,4078,4078,4435,155,3136,1/1/1970,Patton,12000000,62500000,62500000
4079,4079,4079,4436,2254,4987,7/5/2004,The Mudge Boy,800000,62544,62544
4080,4080,4080,4437,658,4163,11/25/1992,The Crying Game,4000000,62546695,62546695
4081,4081,4081,4438,4881,4843,4/17/2015,Unfriended,1000000,62561449,32482090
4082,4082,4082,4439,391,3599,9/3/1984,Splash,8000000,62599495,62599495
4083,4083,4083,4440,2027,2591,5/12/2003,Honey,18000000,62646763,30272254
4084,4084,4084,4441,1474,743,8/12/2000,Proof of Life,65000000,62761005,32598931
4085,4085,4085,4442,4061,1632,12/25/2011,The Darkest Hour,34800000,62831715,21443494
4086,4086,4086,4443,1004,1062,9/26/1997,The Peacemaker,50000000,62967368,41263140
4087,4087,4087,4444,4005,2170,10/14/2011,Footloose,24000000,62989834,51802742
4088,4088,4088,4445,1679,3219,9/3/2001,Company Man,12000000,622273,146028
4089,4089,4089,4446,2185,2006,2/25/2004,The Passion of the Christ,25000000,622341924,370782930
4090,4090,4090,4447,3993,3013,9/30/2011,Margaret,14000000,623292,47185
4091,4091,4091,4448,1720,1471,11/30/2001,Texas Rangers,38000000,623374,623374
4092,4092,4092,4449,3682,98,7/5/2010,Iron Man 2,170000000,623561331,312433331
4093,4093,4093,4450,3062,142,1/7/2008,Hancock,150000000,624234272,227946274
4094,4094,4094,4451,2928,144,6/29/2007,Ratatouille,150000000,626549695,206445654
4095,4095,4095,4452,1155,4884,10/23/1998,Orgazmo,1000000,627287,582024
4096,4096,4096,4453,3302,2648,12/31/2008,I Come with the Rain,18000000,627422,0
4097,4097,4097,4454,5297,574,12/21/2016,Sing,75000000,627886287,270329045
4098,4098,4098,4455,3886,238,4/29/2011,Fast Five,125000000,629969804,209837675
4099,4099,4099,4456,5268,4906,11/3/2016,Creative Control,1000000,63014,63014
4100,4100,4100,4457,1928,1243,12/4/2002,The Sweetest Thing,43000000,63078756,24430272
4101,4101,4101,4458,938,3135,12/20/1996,Beavis and Butt-head Do America,12000000,63118386,63118386
4102,4102,4102,4459,4445,1911,8/16/2013,Kick-Ass 2,28000000,63129909,28795985
4103,4103,4103,4460,2155,4236,12/31/2003,Nothing,4000000,63180,0
4104,4104,4104,4461,1280,756,8/10/1999,Random Hearts,64000000,63200000,31054924
4105,4105,4105,4462,2974,1598,9/11/2007,Lions for Lambs,35000000,63211088,14998070
4106,4106,4106,4463,2614,3312,2/24/2006,Madea's Family Reunion,10000000,63320521,63257940
4107,4107,4107,4464,3737,3330,9/17/2010,Devil,10000000,63354114,33679655
4108,4108,4108,4465,3950,430,8/19/2011,Conan the Barbarian,90000000,63356133,21295021
4109,4109,4109,4466,554,933,12/22/1989,Tango & Cash,55000000,63408614,63408614
4110,4110,4110,4467,1207,3310,1/29/1999,She's All That,10000000,63465522,63465522
4111,4111,4111,4468,2357,1982,12/29/2004,In Good Company,26000000,63489752,45489752
4112,4112,4112,4469,2140,951,12/12/2003,Stuck On You,55000000,63537164,33832741
4113,4113,4113,4470,4318,4624,1/4/2013,Stitches,2000000,63555,0
4114,4114,4114,4471,2784,983,10/20/2006,Flags of Our Fathers,53000000,63657941,33602376
4115,4115,4115,4472,995,2817,8/15/1997,Cop Land,15000000,63706632,44906632
4116,4116,4116,4473,4580,4822,3/21/2014,God’s Not Dead,1150000,63777092,60755732
4117,4117,4117,4474,1807,1256,5/4/2002,High Crimes,42000000,63781100,41543207
4118,4118,4118,4475,5017,1635,10/4/2015,The Longest Ride,34000000,63802928,37446117
4119,4119,4119,4476,675,2855,5/11/1993,The Remains of the Day,15000000,63954968,22954968
4120,4120,4120,4477,2282,3448,8/27/2004,The Brown Bunny,10000000,630427,366301
4121,4121,4121,4478,1341,1626,11/24/1999,Ride With the Devil,35000000,630779,630779
4122,4122,4122,4479,3155,214,6/6/2008,Kung Fu Panda,130000000,631910531,215434591
4123,4123,4123,4480,2052,4681,7/2/2003,May,1750000,634803,145540
4124,4124,4124,4481,2085,234,9/7/2003,Pirates of the Caribbean: The Curse of the Black Pearl,125000000,634954103,305411224
4125,4125,4125,4482,2883,4772,3/23/2007,Journey from the Fall,1300000,635305,635305
4126,4126,4126,4483,3745,4590,9/24/2010,The Virginity Hit,2000000,636706,636706
4127,4127,4127,4484,5363,87,7/7/2017,Spider-Man: Homecoming,175000000,638087983,279991585
4128,4128,4128,4485,5281,141,11/23/2016,Moana,150000000,639537208,248757044
4129,4129,4129,4486,1665,3818,8/17/2001,Aberdeen,6500000,64148,64148
4130,4130,4130,4487,3137,1745,4/25/2008,Baby Mama,30000000,64170447,60494212
4131,4131,4131,4488,5184,2248,5/2/2016,"Hail, Caesar!",22000000,64171419,30080225
4132,4132,4132,4489,2482,1588,8/19/2005,Valiant,35000000,64188387,19478106
4133,4133,4133,4490,3007,2846,11/5/2007,28 Weeks Later,15000000,64232714,28638916
4134,4134,4134,4491,2148,3971,12/24/2003,Monster,5000000,64240813,34469210
4135,4135,4135,4492,1040,2818,12/25/1997,Wag the Dog,15000000,64252038,43057470
4136,4136,4136,4493,3536,1838,12/25/2009,The Imaginarium of Doctor Parnassus,30000000,64352607,7689607
4137,4137,4137,4494,1223,4226,3/26/1999,Among Giants,4000000,64359,64359
4138,4138,4138,4495,2229,1892,6/2/2004,Miracle,28000000,64474705,64378093
4139,4139,4139,4496,4360,1083,3/29/2013,The Host,50000000,64477051,26623701
4140,4140,4140,4497,987,2049,7/18/1997,Nothing To Lose,25000000,64594061,44480039
4141,4141,4141,4498,3769,2776,11/5/2010,Haeundae,16000000,64733391,0
4142,4142,4142,4499,4441,145,8/11/2013,Thor: The Dark World,150000000,644602516,206362140
4143,4143,4143,4500,2715,4054,7/14/2006,The Oh in Ohio,5000000,648183,418689
4144,4144,4144,4501,2703,1535,7/4/2006,The Benchwarmers,35000000,65063726,59843754
4145,4145,4145,4502,3906,1552,6/5/2011,Something Borrowed,35000000,65084116,39046489
4146,4146,4146,4503,1333,2538,10/29/1999,House on Haunted Hill,19000000,65090541,40846082
4147,4147,4147,4504,2276,1748,8/20/2004,Without a Paddle,30000000,65121280,58156435
4148,4148,4148,4505,2990,2911,9/28/2007,Se jie,15000000,65261291,4604982
4149,4149,4149,4506,4618,1343,6/20/2014,Jersey Boys,40000000,65282732,47047013
4150,4150,4150,4507,954,1548,2/28/1997,Donnie Brasco,35000000,65303052,41954997
4151,4151,4151,4508,3943,1776,8/4/2011,Hanna,30000000,65343694,40259119
4152,4152,4152,4509,2704,1788,7/4/2006,Take the Lead,30000000,65390493,34742066
4153,4153,4153,4510,3984,676,9/23/2011,Killer Elite,70000000,65409046,25124986
4154,4154,4154,4511,3263,2386,11/4/2008,Street Kings,20000000,65454793,26415649
4155,4155,4155,4512,3584,1216,2/19/2010,The Ghost Writer,45000000,65532491,15541549
4156,4156,4156,4513,418,3132,8/2/1985,Witness,12000000,65532576,65532576
4157,4157,4157,4514,2617,1199,3/3/2006,16 Blocks,45000000,65595141,36895141
4158,4158,4158,4515,1403,378,3/31/2000,The Road to El Dorado,95000000,65700000,50802661
4159,4159,4159,4516,1121,1973,7/31/1998,Ever After: A Cinderella Story,26000000,65705772,65705772
4160,4160,4160,4517,1846,429,7/19/2002,K-19: The Widowmaker,90000000,65716126,35168966
4161,4161,4161,4518,1580,1381,2/16/2001,Sweet November,40000000,65754228,25288103
4162,4162,4162,4519,2230,2573,6/2/2004,Barbershop 2: Back in Business,18000000,65842412,65070412
4163,4163,4163,4520,3609,1494,3/26/2010,Hot Tub Time Machine,36000000,65967750,50269859
4164,4164,4164,4521,5067,118,11/20/2015,The Hunger Games: Mockingjay - Part 2,160000000,650523427,281723902
4165,4165,4165,4522,2637,577,3/31/2006,Ice Age: The Meltdown,75000000,651899282,195330621
4166,4166,4166,4523,4633,109,7/11/2014,Big Hero 6,165000000,652127828,222527828
4167,4167,4167,4524,4164,29,5/25/2012,Men in Black 3,215000000,654213485,179020854
4168,4168,4168,4525,3253,5128,10/24/2008,Heroes,400000,655538,655538
4169,4169,4169,4526,1810,274,5/16/2002,Star Wars Ep. II: Attack of the Clones,115000000,656695615,310676740
4170,4170,4170,4527,3017,2072,11/21/2007,August Rush,25000000,66015869,31664162
4171,4171,4171,4528,3172,2379,7/3/2008,The Bank Job,20000000,66143005,30060660
4172,4172,4172,4529,584,973,12/25/1990,The Godfather: Part III,54000000,66520529,66520529
4173,4173,4173,4530,1553,540,12/22/2000,Thirteen Days,80000000,66554547,34566746
4174,4174,4174,4531,3323,867,1/23/2009,Inkheart,60000000,66655938,17303424
4175,4175,4175,4532,4435,1792,8/2/2013,Side Effects,30000000,66742138,32172757
4176,4176,4176,4533,4984,2339,9/1/2015,Selma,20000000,66776908,52076908
4177,4177,4177,4534,628,1265,2/10/1992,Hero,42000000,66787173,19487173
4178,4178,4178,4535,1927,1180,12/4/2002,Changing Lanes,45000000,66790248,66790248
4179,4179,4179,4536,1535,456,11/22/2000,102 Dalmatians,85000000,66941559,66941559
4180,4180,4180,4537,4182,2331,6/29/2012,Tyler Perry's Madea's Witness Protection,20000000,66950887,65653242
4181,4181,4181,4538,4848,1085,3/13/2015,Run All Night,50000000,66961644,26461644
4182,4182,4182,4539,2452,4691,6/24/2005,Yes,1700000,661221,396035
4183,4183,4183,4540,4821,311,2/10/2015,The Martian,108000000,663851905,228433663
4184,4184,4184,4541,3900,152,5/26/2011,Kung Fu Panda 2,150000000,664837547,165249063
4185,4185,4185,4542,4404,24,6/14/2013,Man of Steel,225000000,667999518,291045518
4186,4186,4186,4543,4597,112,5/11/2014,Interstellar,165000000,668913307,188017894
4187,4187,4187,4544,799,2193,8/25/1995,The Princess and the Cobbler,24000000,669276,669276
4188,4188,4188,4545,3184,1486,7/18/2008,Space Chimps,37000000,67029956,30105968
4189,4189,4189,4546,4198,948,7/27/2012,The Watch,55000000,67130045,34353000
4190,4190,4190,4547,282,2805,7/3/1980,Coal Miner's Daughter,15000000,67182787,67182787
4191,4191,4191,4548,2400,2345,4/2/2005,Boogeyman,20000000,67192859,46752382
4192,4192,4192,4549,2616,2815,3/2/2006,When a Stranger Calls,15000000,67215435,47860214
4193,4193,4193,4550,3775,1806,11/19/2010,The Next Three Days,30000000,67255916,21148651
4194,4194,4194,4551,1934,837,12/13/2002,Star Trek: Nemesis,60000000,67312826,43254409
4195,4195,4195,4552,3397,2177,6/11/2009,The Men Who Stare at Goats,24000000,67348218,32428195
4196,4196,4196,4553,3154,4067,5/30/2008,Stuck,5000000,67505,67505
4197,4197,4197,4554,3570,1983,1/22/2010,Legion,26000000,67647574,40168080
4198,4198,4198,4555,3121,5198,3/28/2008,Happy Valley,250000,67665,67665
4199,4199,4199,4556,951,2579,2/5/1997,Austin Powers: International Man of Mystery,18000000,67683989,53883989
4200,4200,4200,4557,808,1034,10/3/1995,Outbreak,50000000,67823573,67823573
4201,4201,4201,4558,2825,3066,12/20/2006,Letters from Iwo Jima,13000000,67867998,13756082
4202,4202,4202,4559,3556,2362,1/9/2010,The American,20000000,67950723,35606376
4203,4203,4203,4560,1257,1276,6/8/1999,The Sixth Sense,40000000,672806292,293506292
4204,4204,4204,4561,661,4673,1/1/1993,Ed and his Dead Mother,1800000,673,673
4205,4205,4205,4562,1681,5375,9/3/2001,Dayereh,10000,673780,673780
4206,4206,4206,4563,1803,2643,4/26/2002,The Salton Sea,18000000,676698,676698
4207,4207,4207,4564,5168,108,4/11/2016,Doctor Strange,165000000,677541920,232641920
4208,4208,4208,4565,4124,486,3/23/2012,The Hunger Games,80000000,677923379,408010692
4209,4209,4209,4566,3884,4228,4/22/2011,Stake Land,4000000,679482,33245
4210,4210,4210,4567,724,906,6/7/1994,Forrest Gump,55000000,679850637,330151138
4211,4211,4211,4568,1423,1700,4/28/2000,Frequency,31000000,68079671,44983704
4212,4212,4212,4569,3188,1585,7/25/2008,The X-Files: I Want to Believe,35000000,68170792,20982478
4213,4213,4213,4570,5133,3327,1/22/2016,The Boy,10000000,68220952,35819556
4214,4214,4214,4571,1150,832,10/16/1998,Practical Magic,60000000,68336997,46850558
4215,4215,4215,4572,1896,2377,10/25/2002,Ghost Ship,20000000,68349884,30113491
4216,4216,4216,4573,1623,4350,6/4/2001,Pokemon 3: The Movie,3000000,68452128,17052128
4217,4217,4217,4574,1701,2537,10/26/2001,Thirteen Ghosts,19000000,68467960,41867960
4218,4218,4218,4575,4456,3344,8/30/2013,One Direction: This is Us,10000000,68541786,28873374
4219,4219,4219,4576,4165,2730,5/25/2012,Moonrise Kingdom,16000000,68582095,45512466
4220,4220,4220,4577,2072,1975,8/15/2003,Open Range,26000000,68613992,58331254
4221,4221,4221,4578,3202,3569,8/15/2008,Star Wars: The Clone Wars,8500000,68695443,35161554
4222,4222,4222,4579,136,3295,2/4/1968,2001: A Space Odyssey,10500000,68700000,56700000
4223,4223,4223,4580,1699,1566,10/19/2001,From Hell,35000000,68712365,31598308
4224,4224,4224,4581,3398,3317,6/11/2009,Precious (Based on the Novel Push by Sapphire),10000000,68722848,47566524
4225,4225,4225,4582,4623,3623,6/27/2014,Begin Again,8000000,68838736,16170632
4226,4226,4226,4583,3831,5073,1/4/2011,Rubber,500000,680914,100370
4227,4227,4227,4584,3513,1001,11/20/2009,The Twilight Saga: New Moon,50000000,687557727,296623634
4228,4228,4228,4585,4038,227,11/18/2011,"The Twilight Saga: Breaking Dawn, Part 1",127500000,689420051,281287133
4229,4229,4229,4586,4886,1770,4/24/2015,The Age of Adaline,30000000,69057415,42629776
4230,4230,4230,4587,1177,549,11/25/1998,Babe: Pig in the City,80000000,69131860,18319860
4231,4231,4231,4588,1840,672,7/6/2002,Bad Company,70000000,69157016,30157016
4232,4232,4232,4589,5368,1890,7/21/2017,Girls Trip,28000000,69290699,67206670
4233,4233,4233,4590,5124,1045,1/15/2016,13 Hours: The Secret Soldiers of Benghazi,50000000,69411370,52853219
4234,4234,4234,4591,2523,1066,10/6/2005,The Adventures of Sharkboy and Lavagirl in 3-D,50000000,69425966,39177684
4235,4235,4235,4592,2848,1438,2/2/2007,Because I Said So,39000000,69538833,42674040
4236,4236,4236,4593,3372,354,5/6/2009,Land of the Lost,100000000,69548641,49438370
4237,4237,4237,4594,1297,3912,8/27/1999,Stiff Upper Lips,5700000,69582,69582
4238,4238,4238,4595,1457,728,7/7/2000,The Kid,65000000,69688384,69688384
4239,4239,4239,4596,4870,2260,4/9/2015,The Transporter Refueled,22000000,69698495,16029670
4240,4240,4240,4597,333,2304,7/23/1982,The Best Little Whorehouse in Texas,20500000,69701637,69701637
4241,4241,4241,4598,3492,3257,10/23/2009,Saw VI,11000000,69752402,27693292
4242,4242,4242,4599,2333,965,11/26/2004,Un long dimanche de fiançailles,55000000,69759296,6167817
4243,4243,4243,4600,4520,1373,12/25/2013,Grudge Match,40000000,69807260,29807260
4244,4244,4244,4601,4353,3093,3/15/2013,The Call,12800000,69821476,51872378
4245,4245,4245,4602,2193,3114,3/9/2004,Tae Guik Gi: The Brotherhood of War,12500000,69826708,1110186
4246,4246,4246,4603,2830,570,12/25/2006,Children of Men,76000000,69845011,35552383
4247,4247,4247,4604,287,2804,10/10/1980,Private Benjamin,15000000,69847348,69847348
4248,4248,4248,4605,100,2827,12/16/1962,Lawrence of Arabia,15000000,69995385,37495385
4249,4249,4249,4606,2755,4326,9/22/2006,Feast,3200000,690872,56131
4250,4250,4250,4607,2546,4588,11/2/2005,Inside Deep Throat,2000000,691880,691880
4251,4251,4251,4608,4050,173,12/16/2011,Mission: Impossible—Ghost Protocol,145000000,694713230,209397903
4252,4252,4252,4609,4365,282,4/10/2013,Gravity,110000000,695941797,274092705
4253,4253,4253,4610,247,3106,5/25/1979,The Prisoner of Zenda,12500000,7000000,7000000
4254,4254,4254,4611,1886,2785,9/27/2002,Wasabi,15300000,7000000,81525
4255,4255,4255,4612,49,4797,3/7/1951,Strangers on a Train,1200000,7000000,7000000
4256,4256,4256,4613,267,1414,1/8/1980,Raise the Titanic,40000000,7000000,7000000
4257,4257,4257,4614,65,4798,3/10/1955,The Trouble With Harry,1200000,7000000,7000000
4258,4258,4258,4615,36,4716,10/31/1945,Spellbound,1500000,7000000,7000000
4259,4259,4259,4616,2583,3916,1/9/2006,Crossover,5600000,7009668,7009668
4260,4260,4260,4617,863,4120,4/10/1996,Bound,4500000,7011317,3802260
4261,4261,4261,4618,217,5297,1/1/1977,Eraserhead,100000,7012524,7000000
4262,4262,4262,4619,2342,3753,12/11/2004,Veer-Zaara,7000000,7017859,2938532
4263,4263,4263,4620,606,2219,8/23/1991,Harley Davidson and the Marlboro Man,23000000,7018525,7018525
4264,4264,4264,4621,3103,2468,3/10/2008,An American Carol,20000000,7022183,7013191
4265,4265,4265,4622,2720,5246,7/21/2006,The Case of the Grinning Cat,200000,7033,7033
4266,4266,4266,4623,4069,4464,12/31/2011,La Cara Oculta,2600000,7033931,0
4267,4267,4267,4624,2888,3411,4/7/2007,Rescue Dawn,10000000,7037886,5490423
4268,4268,4268,4625,1860,364,8/16/2002,The Adventures of Pluto Nash,100000000,7094995,4411102
4269,4269,4269,4626,243,4026,12/22/1978,Force 10 from Navarone,5000000,7100000,7100000
4270,4270,4270,4627,1958,975,1/8/2003,Gigli,54000000,7126002,6087542
4271,4271,4271,4628,940,2631,12/25/1996,Hamlet,18000000,7129670,4501094
4272,4272,4272,4629,448,5261,8/8/1986,She's Gotta Have It,175000,7137502,7137502
4273,4273,4273,4630,2914,2132,6/4/2007,The Hoax,25000000,7164995,7164995
4274,4274,4274,4631,3214,4092,8/29/2008,Obsluhoval jsem anglického krále,4900000,7174984,617228
4275,4275,4275,4632,527,2622,3/22/1989,Troop Beverly Hills,18000000,7190505,7190505
